Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,0.71,0.71,0.71,0.71,0.708171206225680933,514,2,364.00,514,100.00,0.00,0.00
4-January-2021,0.69,0.69,0.68,0.68,0.687242798353909465,243,2,167.00,243,100.00,0.01,-0.01
1-January-2021,0.69,0.69,0.66,0.66,0.663978494623655913,372,4,247.00,372,100.00,0.03,-0.03
31-December-2020,0.66,0.66,0.66,0.66,0.652777777777777777,72,1,47.00,72,100.00,0.00,0.00
30-December-2020,0.60,0.63,0.60,0.63,0.610465116279069767,172,2,105.00,172,100.00,0.03,0.03
29-December-2020,0.64,0.64,0.60,0.60,0.639478901161144151,10593,7,6774.00,10593,100.00,0.04,-0.04
28-December-2020,0.60,0.61,0.60,0.61,0.600000000000000000,3000,4,1800.00,3000,100.00,0.01,0.01
23-December-2020,0.60,0.61,0.60,0.61,0.600349040139616055,573,3,344.00,573,100.00,0.01,0.01
21-December-2020,0.65,0.65,0.61,0.61,0.637896825396825396,1008,2,643.00,1008,100.00,0.04,-0.04
18-December-2020,0.62,0.62,0.62,0.62,0.000000000000000000,1,1,0.00,1,100.00,0.00,0.00
17-December-2020,0.64,0.64,0.64,0.64,0.631578947368421052,114,1,72.00,114,100.00,0.00,0.00
16-December-2020,0.64,0.64,0.64,0.64,0.638743455497382198,191,2,122.00,191,100.00,0.00,0.00
15-December-2020,0.61,0.61,0.61,0.61,0.610000000000000000,6500,2,3965.00,6500,100.00,0.00,0.00
14-December-2020,0.59,0.59,0.59,0.59,0.587500000000000000,240,1,141.00,240,100.00,0.00,0.00
11-December-2020,0.57,0.57,0.57,0.57,0.569608735213830755,1099,2,626.00,1099,100.00,0.00,0.00
10-December-2020,0.55,0.55,0.55,0.55,0.543859649122807017,114,1,62.00,114,100.00,0.00,0.00
9-December-2020,0.55,0.55,0.53,0.53,0.536929993577392421,3114,4,1672.00,3114,100.00,0.02,-0.02
8-December-2020,0.53,0.53,0.53,0.53,0.529463500439753737,1137,2,602.00,1137,100.00,0.00,0.00
7-December-2020,0.51,0.51,0.51,0.51,0.505555555555555555,180,1,91.00,180,100.00,0.00,0.00
4-December-2020,0.48,0.49,0.48,0.49,0.480156512017887087,1789,2,859.00,1789,100.00,0.01,0.01
1-December-2020,0.52,0.52,0.50,0.50,0.519365079365079365,6300,2,3272.00,6300,100.00,0.02,-0.02
26-November-2020,0.52,0.52,0.52,0.52,0.520000000000000000,400,1,208.00,400,100.00,0.00,0.00
24-November-2020,0.52,0.52,0.52,0.52,0.519986411504925829,8831,6,4592.00,8831,100.00,0.00,0.00
