Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,0.22,0.22,0.22,0.22,0.219996072355931833,229145,29,50411.00,229145,100.00,0.00,0.00
4-January-2021,0.22,0.22,0.20,0.22,0.217546855520517951,381812,29,83062.00,373802,97.90,0.02,0.00
1-January-2021,0.21,0.21,0.19,0.21,0.205109354897996691,206758,23,42408.00,180497,87.30,0.02,0.00
31-December-2020,0.19,0.20,0.19,0.20,0.196321546822392042,286316,22,56210.00,218316,76.25,0.01,0.01
30-December-2020,0.20,0.20,0.19,0.20,0.199275848196325600,22371,14,4458.00,22371,100.00,0.01,0.00
29-December-2020,0.21,0.22,0.20,0.20,0.207745177740004434,108248,21,22488.00,98716,91.19,0.02,-0.01
28-December-2020,0.21,0.21,0.21,0.21,0.209999676326022925,216267,19,45416.00,183904,85.04,0.00,0.00
24-December-2020,0.20,0.20,0.20,0.20,0.199999044506869995,209316,22,41863.00,209316,100.00,0.00,0.00
23-December-2020,0.20,0.20,0.19,0.19,0.189983254681077789,19707,6,3744.00,19706,99.99,0.01,-0.01
22-December-2020,0.20,0.20,0.19,0.19,0.193597560975609756,16400,5,3175.00,16400,100.00,0.01,-0.01
21-December-2020,0.19,0.20,0.19,0.20,0.193583512182805201,190104,22,36801.00,185604,97.63,0.01,0.01
18-December-2020,0.19,0.20,0.19,0.20,0.199989725042127327,973240,23,194638.00,973240,100.00,0.01,0.01
17-December-2020,0.19,0.19,0.19,0.19,0.189991728701406120,12090,6,2297.00,12090,100.00,0.00,0.00
16-December-2020,0.19,0.19,0.19,0.19,0.189997939843428100,97080,8,18445.00,97080,100.00,0.00,0.00
15-December-2020,0.19,0.19,0.19,0.19,0.189972531809427588,31673,9,6017.00,31673,100.00,0.00,0.00
14-December-2020,0.19,0.19,0.19,0.19,0.189988799196632034,25891,12,4919.00,25891,100.00,0.00,0.00
11-December-2020,0.19,0.19,0.19,0.19,0.189990062336254404,11069,3,2103.00,11069,100.00,0.00,0.00
10-December-2020,0.19,0.19,0.19,0.19,0.189826302729528535,5642,6,1071.00,5642,100.00,0.00,0.00
9-December-2020,0.19,0.19,0.19,0.19,0.190000000000000000,6200,3,1178.00,6200,100.00,0.00,0.00
8-December-2020,0.19,0.19,0.19,0.19,0.189939527212754260,14552,8,2764.00,14552,100.00,0.00,0.00
7-December-2020,0.19,0.19,0.19,0.19,0.190000000000000000,27000,3,5130.00,27000,100.00,0.00,0.00
4-December-2020,0.19,0.19,0.19,0.19,0.189996428638559425,53201,8,10108.00,53201,100.00,0.00,0.00
2-December-2020,0.19,0.19,0.19,0.19,0.190000000000000000,5300,4,1007.00,5300,100.00,0.00,0.00
1-December-2020,0.19,0.19,0.19,0.19,0.190000000000000000,5800,2,1102.00,5800,100.00,0.00,0.00
27-November-2020,0.19,0.19,0.19,0.19,0.190000000000000000,8700,4,1653.00,8700,100.00,0.00,0.00
