Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,79.10,80.00,76.00,77.40,77.764789567279193835,8435,95,655946.00,8435,100.00,4.00,-1.70
4-January-2021,76.90,79.10,73.30,79.10,77.394892672094744633,21616,171,1672968.00,21616,100.00,5.80,2.20
1-January-2021,75.90,75.90,73.10,75.35,74.577861499820595622,5574,39,415697.00,5574,100.00,2.80,-0.55
31-December-2020,75.85,76.50,72.60,73.80,74.535263387026556377,4594,68,342415.00,4594,100.00,3.90,-2.05
30-December-2020,72.00,75.70,72.00,75.05,74.538065027755749405,5044,47,375970.00,5044,100.00,3.70,3.05
29-December-2020,74.40,77.00,72.40,74.15,74.641792995295347621,7652,93,571159.00,7652,100.00,4.60,-0.25
28-December-2020,74.50,74.50,72.15,73.65,73.354094579008073817,867,22,63598.00,867,100.00,2.35,-0.85
24-December-2020,74.95,74.95,70.50,72.65,72.717404487568223165,4947,48,359733.00,4947,100.00,4.45,-2.30
23-December-2020,67.15,73.85,66.85,72.65,70.318594847775175644,21350,184,1501302.00,21350,100.00,7.00,5.50
22-December-2020,70.40,72.95,70.35,70.35,70.363090128755364806,3495,77,245919.00,3495,100.00,2.60,-0.05
21-December-2020,77.00,79.90,74.05,74.05,76.371032789759775556,5703,115,435544.00,5703,100.00,5.85,-2.95
18-December-2020,75.30,78.70,74.90,77.90,75.552191595119746949,6639,72,501591.00,6639,100.00,3.80,2.60
17-December-2020,81.10,84.65,78.80,78.80,79.797435453127707503,11542,122,921022.00,11542,100.00,5.85,-2.30
16-December-2020,84.05,84.50,81.25,82.90,82.949584679280110752,17336,459,1438014.00,7203,41.55,3.25,-1.15
15-December-2020,77.45,85.00,74.00,82.10,81.341477089315142968,58859,1170,4787678.00,32253,54.80,11.00,4.65
14-December-2020,79.05,79.05,76.25,77.70,77.540369196345329106,10726,167,831698.00,7565,70.53,2.80,-1.35
11-December-2020,78.00,86.90,76.05,79.10,81.916457718780727630,81360,1953,6664723.00,40981,50.37,10.85,1.10
10-December-2020,72.00,73.55,70.00,72.45,71.398139606396063960,13008,291,928747.00,8227,63.25,3.55,0.45
9-December-2020,76.25,80.50,74.50,75.25,75.847512676122158095,42797,554,3246046.00,27801,64.96,6.00,-1.00
8-December-2020,85.80,87.10,75.55,78.05,80.405139342764933931,49267,1049,3961320.00,23454,47.61,11.55,-7.75
7-December-2020,70.00,82.65,70.00,82.65,79.933454418982107663,25877,294,2068438.00,20591,79.57,12.65,12.65
4-December-2020,66.00,71.00,66.00,68.90,69.374802697661070454,20907,456,1450419.00,10261,49.08,5.00,2.90
3-December-2020,64.55,66.00,63.05,65.85,64.604801425945524424,17953,390,1159850.00,13998,77.97,2.95,1.30
2-December-2020,63.70,67.40,63.55,65.40,66.064156827801292047,44890,963,2965620.00,28454,63.39,3.85,1.70
1-December-2020,55.00,63.10,55.00,63.00,62.147410966216731487,39339,456,2444817.00,34306,87.21,8.10,8.00
27-November-2020,57.75,57.90,55.05,57.40,57.369084016142839672,8177,258,469107.00,6876,84.09,2.85,-0.35
26-November-2020,58.95,59.00,55.75,56.85,56.975603070175438596,3648,40,207847.00,3101,85.01,3.25,-2.10
25-November-2020,55.95,56.55,55.90,56.00,56.034323984930933444,2389,27,133866.00,2176,91.08,0.65,0.05
24-November-2020,55.30,55.55,54.90,55.15,55.164053537284894837,2615,57,144254.00,1985,75.91,0.65,-0.15
23-November-2020,54.20,55.35,54.20,54.50,54.432024839210467952,4509,222,245434.00,3164,70.17,1.15,0.30
20-November-2020,54.60,57.95,54.15,54.70,55.476338591424127971,4501,92,249699.00,3524,78.29,3.80,0.10
19-November-2020,55.45,56.00,54.05,54.85,55.088555152770585189,7724,269,425504.00,6429,83.23,1.95,-0.60
18-November-2020,54.90,56.00,54.30,55.90,55.466643134486410165,2833,60,157137.00,2459,86.80,1.70,1.00
17-November-2020,53.80,54.90,53.05,54.60,54.158967614663817195,6083,150,329449.00,4982,81.90,1.85,0.80
14-November-2020,53.35,54.45,53.15,53.80,53.657083333333333333,2400,75,128777.00,2193,91.38,1.30,0.45
13-November-2020,53.50,53.60,51.00,53.05,52.659974093264248704,9264,186,487842.00,6327,68.30,2.60,-0.45
12-November-2020,53.70,53.70,51.25,52.75,52.207759060745278203,13713,624,715925.00,6302,45.96,2.45,-0.95
11-November-2020,53.60,53.70,52.95,53.70,53.457142857142857142,1120,33,59872.00,995,88.84,0.75,0.10
10-November-2020,53.10,53.80,51.55,52.85,52.992927384585573802,20643,485,1093933.00,16314,79.03,2.25,-0.25
9-November-2020,55.20,55.40,53.90,54.75,54.489938572336369413,4721,149,257247.00,3247,68.78,1.50,-0.45
6-November-2020,55.20,55.75,54.00,54.20,54.859668207778079956,3677,67,201719.00,1617,43.98,1.75,-1.00
5-November-2020,54.00,54.75,54.00,54.45,54.465976331360946745,676,31,36819.00,672,99.41,0.75,0.45
4-November-2020,54.05,54.20,53.25,53.45,53.640776699029126213,1751,54,93925.00,1736,99.14,0.95,-0.60
3-November-2020,53.15,54.65,52.20,53.30,52.681582840236686390,5408,91,284902.00,4808,88.91,2.45,0.15
2-November-2020,54.50,55.40,53.25,53.80,54.104792851340373679,3693,145,199809.00,3146,85.19,2.15,-0.70
30-October-2020,54.45,56.35,54.45,55.10,55.182589450387310955,2711,82,149600.00,2056,75.84,1.90,0.65
29-October-2020,56.00,56.00,54.10,54.80,54.688464364437913299,1361,76,74431.00,1099,80.75,1.90,-1.20
28-October-2020,53.55,57.50,52.60,55.80,54.579519145146927871,11230,146,612928.00,9455,84.19,4.90,2.25
27-October-2020,56.10,56.70,55.00,56.15,56.060487804878048780,3075,76,172386.00,2749,89.40,1.70,0.05
26-October-2020,56.45,57.10,51.05,57.00,55.471760797342192691,1204,34,66788.00,912,75.75,6.05,0.55
23-October-2020,56.70,57.55,55.95,56.70,56.721570926143024618,3412,65,193534.00,2112,61.90,1.60,0.00
22-October-2020,56.15,57.05,55.70,56.40,56.195640326975476839,1835,93,103119.00,1451,79.07,1.35,0.25
21-October-2020,57.05,57.05,55.55,56.20,56.577561534058385804,3494,65,197682.00,3091,88.47,1.50,-0.85
20-October-2020,56.50,57.80,55.65,56.30,56.708378672470076169,1838,68,104230.00,1424,77.48,2.15,-0.20
19-October-2020,56.80,57.50,56.40,56.80,57.009501187648456057,842,26,48002.00,694,82.42,1.10,0.00
16-October-2020,56.30,57.25,56.30,56.65,56.744897959183673469,686,15,38927.00,536,78.13,0.95,0.35
